AnonID,QueryTime,Query,Query_right,category
205414,2006-05-29T07:05:53.000000,thinkclearly,thinkclearly,other
205414,2006-05-29T07:01:42.000000,cleave,cleave,other
205414,2006-05-29T07:00:47.000000,cleave,cleave,other
205414,2006-05-29T07:00:45.000000,cleave,cleave,other
205414,2006-05-29T06:57:14.000000,cleave,cleave,other
205414,2006-05-29T06:57:14.000000,cleave,cleave,other
205414,2006-05-29T06:57:12.000000,cleave,cleave,other
205414,2006-05-29T06:55:09.000000,cleave,cleave,other
205414,2006-05-29T06:54:24.000000,cleft,cleft,other
205414,2006-05-29T06:54:23.000000,cleft,cleft,other
205414,2006-05-29T06:54:20.000000,cleft,cleft,other
205414,2006-05-29T06:53:03.000000,cleft,cleft,other
205414,2006-05-29T06:53:03.000000,cleft,cleft,other
205414,2006-05-29T06:53:01.000000,cleft,cleft,other
205414,2006-05-29T06:52:23.000000,cleft,cleft,other
205414,2006-05-28T19:07:33.000000,pharase definitions,pharase definitions,other
205414,2006-05-28T18:55:22.000000,encyclopedia,encyclopedia,reference_howto
205414,2006-05-28T18:55:22.000000,encyclopedia,encyclopedia,reference_howto
205414,2006-05-28T18:54:18.000000,moneytrees,moneytrees,other
205414,2006-05-28T18:54:17.000000,moneytrees,moneytrees,other
205414,2006-05-28T18:54:15.000000,moneytrees,moneytrees,other
205414,2006-05-28T18:54:14.000000,moneytrees,moneytrees,other
205414,2006-05-28T18:53:31.000000,moneytrees,moneytrees,other
205414,2006-05-28T18:52:53.000000,moneytrees,moneytrees,other
205414,2006-05-28T18:46:24.000000,fireinthehole,fireinthehole,other
205414,2006-05-28T18:46:22.000000,fireinthehole,fireinthehole,other
205414,2006-05-28T18:42:42.000000,fireinthehole,fireinthehole,other
205414,2006-05-28T18:42:42.000000,fireinthehole,fireinthehole,other
205414,2006-05-28T18:41:57.000000,fireinthehole,fireinthehole,other
205414,2006-05-28T18:40:32.000000,fireinthehole,fireinthehole,other
205414,2006-05-28T18:37:35.000000,moneymakers,moneymakers,other
205414,2006-05-28T18:36:19.000000,moneymakers,moneymakers,other
205414,2006-05-28T18:36:17.000000,moneymakers,moneymakers,other
205414,2006-05-28T18:34:58.000000,moneymakers,moneymakers,other
205414,2006-05-28T18:34:58.000000,moneymakers,moneymakers,other
205414,2006-05-28T18:34:56.000000,moneymakers,moneymakers,other
205414,2006-05-28T18:34:03.000000,moneymakers,moneymakers,other
205414,2006-05-28T18:34:02.000000,moneymakers,moneymakers,other
205414,2006-05-28T18:33:30.000000,moneymakers,moneymakers,other
205414,2006-05-28T18:29:10.000000,moneymakers,moneymakers,other
205414,2006-05-28T18:26:55.000000,moneymakers,moneymakers,other
205414,2006-05-28T08:51:49.000000,gann,gann,other
205414,2006-05-28T08:51:08.000000,harmony,harmony,other
205414,2006-05-28T07:00:10.000000,nee,nee,other
205414,2006-05-28T07:00:09.000000,nee,nee,other
205414,2006-05-28T07:00:08.000000,nee,nee,other
205414,2006-05-28T07:00:07.000000,nee,nee,other
205414,2006-05-28T06:59:27.000000,nee,nee,other
205414,2006-05-28T06:48:02.000000,good,good,other
205414,2006-05-28T06:45:55.000000,good,good,other
205414,2006-05-28T06:35:39.000000,dildo,dildo,adult_sexual
205414,2006-05-28T06:35:39.000000,dildo,dildo,adult_sexual
205414,2006-05-28T06:35:38.000000,dildo,dildo,adult_sexual
205414,2006-05-28T06:35:37.000000,dildo,dildo,adult_sexual
205414,2006-05-28T06:24:20.000000,naughty,naughty,other
205414,2006-05-28T06:24:18.000000,naughty,naughty,other
205414,2006-05-28T06:23:37.000000,haughty,haughty,other
205414,2006-05-28T06:23:35.000000,haughty,haughty,other
205414,2006-05-28T06:22:34.000000,haughty,haughty,other
205414,2006-05-28T06:21:36.000000,haughty,haughty,other
205414,2006-05-27T07:28:04.000000,voyeur,voyeur,adult_sexual
205414,2006-05-27T07:26:34.000000,gram,gram,other
205414,2006-05-27T07:25:42.000000,gram,gram,other
205414,2006-05-27T07:24:54.000000,gram,gram,other
205414,2006-05-27T07:23:59.000000,wow,wow,gaming
205414,2006-05-27T07:21:25.000000,unexpected,unexpected,other
205414,2006-05-27T07:21:21.000000,unexpected,unexpected,other
205414,2006-05-27T07:17:22.000000,unexpected,unexpected,other
205414,2006-05-27T07:14:57.000000,unexpected,unexpected,other
205414,2006-05-27T07:14:53.000000,unexpected,unexpected,other
205414,2006-05-27T07:14:49.000000,unexpected,unexpected,other
205414,2006-05-27T07:14:45.000000,unexpected,unexpected,other
205414,2006-05-27T07:11:54.000000,unexpected,unexpected,other
205414,2006-05-27T07:11:50.000000,unexpected,unexpected,other
205414,2006-05-27T07:08:42.000000,unexpected,unexpected,other
205414,2006-05-27T07:08:38.000000,unexpected,unexpected,other
205414,2006-05-27T07:07:04.000000,unexpected,unexpected,other
205414,2006-05-27T07:05:37.000000,unexpected,unexpected,other
205414,2006-05-27T07:05:33.000000,unexpected,unexpected,other
205414,2006-05-27T07:03:56.000000,unexpected,unexpected,other
205414,2006-05-27T07:03:53.000000,unexpected,unexpected,other
205414,2006-05-27T07:02:28.000000,unexpected,unexpected,other
205414,2006-05-27T07:02:24.000000,unexpected,unexpected,other
205414,2006-05-27T07:02:20.000000,unexpected,unexpected,other
205414,2006-05-27T07:01:44.000000,unexpected,unexpected,other
205414,2006-05-27T06:49:18.000000,unexpected,unexpected,other
205414,2006-05-27T06:49:18.000000,unexpected,unexpected,other
205414,2006-05-27T06:49:18.000000,unexpected,unexpected,other
205414,2006-05-27T06:49:18.000000,unexpected,unexpected,other
205414,2006-05-27T06:49:15.000000,unexpected,unexpected,other
205414,2006-05-27T06:49:12.000000,unexpected,unexpected,other
205414,2006-05-27T06:49:08.000000,unexpected,unexpected,other
205414,2006-05-27T06:48:19.000000,unexpected,unexpected,other
205414,2006-05-27T06:45:37.000000,unexpected,unexpected,other
205414,2006-05-27T06:42:18.000000,unexpected,unexpected,other
205414,2006-05-27T06:26:12.000000,naughty,naughty,other
205414,2006-05-27T06:18:15.000000,tit,tit,adult_sexual
205414,2006-05-27T06:18:15.000000,tit,tit,adult_sexual
205414,2006-05-27T06:14:22.000000,tit,tit,adult_sexual
205414,2006-05-26T19:02:17.000000,unaware,unaware,other
205414,2006-05-26T19:00:23.000000,unaware,unaware,other
205414,2006-05-26T19:00:23.000000,unaware,unaware,other
205414,2006-05-26T18:59:04.000000,unaware,unaware,other
205414,2006-05-26T18:59:02.000000,unaware,unaware,other
205414,2006-05-26T18:58:35.000000,unaware,unaware,other
205414,2006-05-26T18:50:04.000000,unaware,unaware,other
205414,2006-05-26T18:50:03.000000,unaware,unaware,other
205414,2006-05-26T18:48:52.000000,unaware,unaware,other
205414,2006-05-26T18:48:48.000000,unaware,unaware,other
205414,2006-05-26T18:48:07.000000,unaware,unaware,other
205414,2006-05-26T18:47:11.000000,pinholecamera,pinholecamera,other
205414,2006-05-26T18:47:09.000000,pinholecamera,pinholecamera,other
205414,2006-05-26T18:47:04.000000,pinholecamera,pinholecamera,other
205414,2006-05-26T18:45:49.000000,pinholecamera,pinholecamera,other
205414,2006-05-26T18:44:37.000000,code,code,other
205414,2006-05-26T18:44:35.000000,code,code,other
205414,2006-05-26T18:42:30.000000,code,code,other
205414,2006-05-26T18:42:28.000000,code,code,other
205414,2006-05-26T18:41:35.000000,code,code,other
205414,2006-05-26T18:41:34.000000,code,code,other
205414,2006-05-26T18:41:32.000000,code,code,other
205414,2006-05-26T18:40:32.000000,code,code,other
205414,2006-05-26T18:40:32.000000,code,code,other
205414,2006-05-26T18:40:30.000000,code,code,other
205414,2006-05-26T18:39:44.000000,code,code,other
205414,2006-05-26T18:37:02.000000,code,code,other
205414,2006-05-26T18:37:00.000000,code,code,other
205414,2006-05-26T18:36:04.000000,code,code,other
205414,2006-05-26T18:36:01.000000,code,code,other
205414,2006-05-26T18:36:00.000000,code,code,other
205414,2006-05-26T18:33:46.000000,code,code,other
205414,2006-05-26T18:31:22.000000,handful,handful,other
205414,2006-05-26T18:29:15.000000,handful,handful,other
205414,2006-05-26T18:28:54.000000,handful,handful,other
205414,2006-05-26T18:26:33.000000,handful,handful,other
205414,2006-05-26T18:24:00.000000,handful,handful,other
205414,2006-05-26T18:22:25.000000,trojan,trojan,other
205414,2006-05-26T18:16:36.000000,trojan,trojan,other
205414,2006-05-26T18:16:35.000000,trojan,trojan,other
205414,2006-05-26T18:16:32.000000,trojan,trojan,other
205414,2006-05-26T18:13:43.000000,trojan,trojan,other
205414,2006-05-26T18:12:02.000000,jackass,jackass,other
205414,2006-05-26T18:12:01.000000,jackass,jackass,other
205414,2006-05-26T18:10:54.000000,jackass,jackass,other
205414,2006-05-26T18:10:52.000000,jackass,jackass,other
205414,2006-05-26T18:09:55.000000,jackass,jackass,other
205414,2006-05-26T18:08:47.000000,offbeat,offbeat,other
205414,2006-05-26T18:07:43.000000,offbeat,offbeat,other
205414,2006-05-26T18:07:42.000000,offbeat,offbeat,other
205414,2006-05-26T18:06:55.000000,offbeat,offbeat,other
205414,2006-05-26T18:03:30.000000,mags,mags,other
205414,2006-05-26T18:03:30.000000,mags,mags,other
205414,2006-05-26T18:03:29.000000,mags,mags,other
205414,2006-05-26T18:03:28.000000,mags,mags,other
205414,2006-05-26T18:03:26.000000,mags,mags,other
205414,2006-05-26T18:02:00.000000,mags,mags,other
205414,2006-05-26T17:58:55.000000,housecare,housecare,other
205414,2006-05-26T17:58:52.000000,housecare,housecare,other
205414,2006-05-26T17:57:48.000000,housecare,housecare,other
205414,2006-05-26T17:57:38.000000,housecare,housecare,other
205414,2006-05-26T17:57:20.000000,housecare,housecare,other
205414,2006-05-26T17:56:21.000000,housecare,housecare,other
205414,2006-05-26T17:54:00.000000,house maint,house maint,other
205414,2006-05-26T17:53:55.000000,house maint,house maint,other
205414,2006-05-26T17:50:44.000000,houseupkeep,houseupkeep,other
205414,2006-05-26T17:50:42.000000,houseupkeep,houseupkeep,other
205414,2006-05-26T17:48:53.000000,householdtips,householdtips,other
205414,2006-05-26T17:47:02.000000,howto,howto,reference_howto
205414,2006-05-26T17:47:01.000000,howto,howto,reference_howto
205414,2006-05-26T17:46:15.000000,howto,howto,reference_howto
205414,2006-05-26T17:46:14.000000,howto,howto,reference_howto
205414,2006-05-26T17:45:42.000000,howto,howto,reference_howto
205414,2006-05-26T17:45:41.000000,howto,howto,reference_howto
205414,2006-05-26T17:44:49.000000,howto,howto,reference_howto
205414,2006-05-26T17:44:07.000000,howto,howto,reference_howto
205414,2006-05-26T17:40:51.000000,how to analize,how to analize,reference_howto
205414,2006-05-26T17:40:49.000000,how to analize,how to analize,reference_howto
205414,2006-05-26T17:40:48.000000,how to analize,how to analize,reference_howto
205414,2006-05-26T17:40:45.000000,how to analize,how to analize,reference_howto
205414,2006-05-26T17:40:44.000000,how to analize,how to analize,reference_howto
205414,2006-05-26T17:38:44.000000,how to analize,how to analize,reference_howto
205414,2006-05-26T17:37:28.000000,how to analize,how to analize,reference_howto
205414,2006-05-26T17:37:26.000000,how to analize,how to analize,reference_howto
205414,2006-05-26T17:36:44.000000,how to analize,how to analize,reference_howto
205414,2006-05-26T17:36:43.000000,how to analize,how to analize,reference_howto
205414,2006-05-26T17:35:59.000000,how to analize,how to analize,reference_howto
205414,2006-05-26T17:34:38.000000,analize,analize,other
205414,2006-05-26T17:34:37.000000,analize,analize,other
205414,2006-05-26T17:33:55.000000,analize,analize,other
205414,2006-05-26T07:44:00.000000,perp,perp,other
205414,2006-05-26T07:43:56.000000,perp,perp,other
205414,2006-05-26T07:42:22.000000,perp,perp,other
205414,2006-05-26T07:42:19.000000,perp,perp,other
205414,2006-05-26T07:35:41.000000,perp,perp,other
205414,2006-05-26T07:35:41.000000,perp,perp,other
205414,2006-05-26T07:28:57.000000,perp,perp,other
205414,2006-05-26T07:28:53.000000,perp,perp,other
205414,2006-05-26T07:27:51.000000,perp,perp,other
205414,2006-05-26T07:27:48.000000,perp,perp,other
205414,2006-05-26T07:26:56.000000,perp,perp,other
205414,2006-05-26T07:24:36.000000,help,help,other
205414,2006-05-26T07:24:12.000000,help,help,other
205414,2006-05-26T07:01:09.000000,swingers,swingers,adult_sexual
205414,2006-05-26T07:01:09.000000,swingers,swingers,adult_sexual
205414,2006-05-26T07:01:09.000000,swingers,swingers,adult_sexual
205414,2006-05-26T07:01:09.000000,swingers,swingers,adult_sexual
205414,2006-05-26T07:00:10.000000,laps,laps,other
205414,2006-05-26T07:00:09.000000,laps,laps,other
205414,2006-05-26T06:56:39.000000,laps,laps,other
205414,2006-05-26T06:55:01.000000,laps,laps,other
205414,2006-05-26T06:53:44.000000,claps,claps,other
205414,2006-05-26T06:52:06.000000,tabs,tabs,other
205414,2006-05-26T06:31:01.000000,options,options,other
205414,2006-05-26T06:30:59.000000,options,options,other
205414,2006-05-26T06:19:17.000000,options,options,other
205414,2006-05-26T06:03:42.000000,options,options,other
205414,2006-05-26T06:03:41.000000,options,options,other
205414,2006-05-26T06:02:28.000000,options,options,other
205414,2006-05-25T20:19:20.000000,maps,maps,other
205414,2006-05-25T20:18:41.000000,ffla,ffla,other
205414,2006-05-25T20:18:40.000000,ffla,ffla,other
205414,2006-05-25T20:17:50.000000,ffla,ffla,other
205414,2006-05-25T18:43:24.000000,babes,babes,other
205414,2006-05-25T18:40:43.000000,valueline address,valueline address,other
205414,2006-05-25T18:34:45.000000,babes,babes,other
205414,2006-05-25T18:21:56.000000,valueline,valueline,other
205414,2006-05-25T18:21:56.000000,valueline,valueline,other
205414,2006-05-25T18:21:56.000000,valueline,valueline,other
205414,2006-05-25T18:20:47.000000,valueline,valueline,other
205414,2006-05-25T08:21:26.000000,oral,oral,other
205414,2006-05-25T08:19:20.000000,oral,oral,other
205414,2006-05-25T08:19:19.000000,oral,oral,other
205414,2006-05-25T08:18:21.000000,oral,oral,other
205414,2006-05-25T08:18:05.000000,oral,oral,other
205414,2006-05-25T08:18:05.000000,oral,oral,other
205414,2006-05-25T08:18:02.000000,oral,oral,other
205414,2006-05-25T08:18:01.000000,oral,oral,other
205414,2006-05-25T08:17:58.000000,oral,oral,other
205414,2006-05-25T08:17:27.000000,oral,oral,other
205414,2006-05-25T08:14:09.000000,oralhyip,oralhyip,other
205414,2006-05-25T08:13:27.000000,hyip,hyip,other
205414,2006-05-25T08:13:11.000000,hyip,hyip,other
205414,2006-05-25T08:13:11.000000,hyip,hyip,other
205414,2006-05-25T08:13:10.000000,hyip,hyip,other
205414,2006-05-25T08:13:10.000000,hyip,hyip,other
205414,2006-05-25T07:57:28.000000,spreadtrading,spreadtrading,other
205414,2006-05-25T07:57:28.000000,spreadtrading,spreadtrading,other
205414,2006-05-25T07:57:28.000000,spreadtrading,spreadtrading,other
205414,2006-05-25T07:32:17.000000,spreadtrading,spreadtrading,other
205414,2006-05-25T07:32:17.000000,spreadtrading,spreadtrading,other
205414,2006-05-25T07:32:17.000000,spreadtrading,spreadtrading,other
205414,2006-05-25T07:32:17.000000,spreadtrading,spreadtrading,other
205414,2006-05-25T07:32:17.000000,spreadtrading,spreadtrading,other
205414,2006-05-25T07:32:17.000000,spreadtrading,spreadtrading,other
205414,2006-05-25T07:24:59.000000,valueline,valueline,other
205414,2006-05-25T07:24:59.000000,valueline,valueline,other
205414,2006-05-25T07:24:32.000000,jewishnudes,jewishnudes,other
205414,2006-05-25T07:23:40.000000,jewish,jewish,religion_spirituality
205414,2006-05-25T07:23:38.000000,jewish,jewish,religion_spirituality
