AnonID,QueryTime,Query,Query_right,category
119972,2006-05-12T20:36:46.000000,high levels of prolactin,high levels of prolactin,other
119972,2006-05-12T20:36:46.000000,high levels of prolactin,high levels of prolactin,other
119972,2006-05-12T20:36:05.000000,low amount of breast milk when pinching breast,low amount of breast milk when pinching breast,other
119972,2006-05-12T20:35:45.000000,low amount of breast milk when pitching breast,low amount of breast milk when pitching breast,other
119972,2006-05-07T18:09:21.000000,huntington national bank,huntington national bank,finance_banking
119972,2006-05-07T18:09:21.000000,huntington national bank,huntington national bank,finance_banking
119972,2006-05-07T17:53:43.000000,citicard,citicard,other
119972,2006-05-07T13:56:55.000000,sears card,sears card,other
119972,2006-05-06T19:37:25.000000,www.dontswetthegreen.com,www.dontswetthegreen.com,url_navigation
119972,2006-05-06T19:37:06.000000,www.don'tswetthegreen.com,www.don'tswetthegreen.com,url_navigation
119972,2006-05-06T19:19:20.000000,huntington national bank,huntington national bank,finance_banking
119972,2006-05-06T19:19:20.000000,huntington national bank,huntington national bank,finance_banking
119972,2006-05-06T19:12:08.000000,lowermycreditcarddebt.com,lowermycreditcarddebt.com,url_navigation
119972,2006-05-06T19:04:43.000000,bbb,bbb,other
119972,2006-05-06T19:04:43.000000,bbb,bbb,other
119972,2006-05-06T12:17:15.000000,op,op,other
119972,2006-05-02T22:27:50.000000,attorney michael linn cleveland oh,attorney michael linn cleveland oh,legal_law_crime
119972,2006-05-02T22:27:50.000000,attorney michael linn cleveland oh,attorney michael linn cleveland oh,legal_law_crime
119972,2006-05-02T22:27:21.000000,attorney michael linn,attorney michael linn,legal_law_crime
119972,2006-05-02T22:26:45.000000,attorney micheal linn,attorney micheal linn,legal_law_crime
119972,2006-05-02T22:26:24.000000,micheal linn,micheal linn,other
119972,2006-05-01T19:35:08.000000,ohio lottery,ohio lottery,other
119972,2006-05-01T19:27:32.000000,lara bars,lara bars,other
119972,2006-05-01T19:27:32.000000,lara bars,lara bars,other
119972,2006-05-01T19:27:32.000000,lara bars,lara bars,other
119972,2006-04-30T13:00:54.000000,ohio primary 2006,ohio primary 2006,other
119972,2006-04-30T13:00:54.000000,ohio primary 2006,ohio primary 2006,other
119972,2006-04-30T13:00:54.000000,ohio primary 2006,ohio primary 2006,other
119972,2006-04-30T12:09:47.000000,ohio lottery,ohio lottery,other
119972,2006-04-29T10:59:49.000000,ohio lottery,ohio lottery,other
119972,2006-04-29T10:55:20.000000,william kaplan co. attorneys at law,william kaplan co. attorneys at law,legal_law_crime
119972,2006-04-29T10:52:50.000000,cleveland ohio bankruptcy lawyers late hours weekends,cleveland ohio bankruptcy lawyers late hours weekends,legal_law_crime
119972,2006-04-29T10:44:37.000000,www.bankruptcyhelpline.com,www.bankruptcyhelpline.com,legal_law_crime
119972,2006-04-29T10:42:39.000000,eisen and westfal lawyers in cleveland oh,eisen and westfal lawyers in cleveland oh,legal_law_crime
119972,2006-04-29T10:40:31.000000,bankruptcy lawyers in cleveland oh open on saturdays,bankruptcy lawyers in cleveland oh open on saturdays,legal_law_crime
119972,2006-04-29T10:40:31.000000,bankruptcy lawyers in cleveland oh open on saturdays,bankruptcy lawyers in cleveland oh open on saturdays,legal_law_crime
119972,2006-04-29T10:28:08.000000,the best bankruptcy lawyers in cleveland oh,the best bankruptcy lawyers in cleveland oh,legal_law_crime
119972,2006-04-29T10:21:26.000000,bankruptcy lawyers in cleveland oh,bankruptcy lawyers in cleveland oh,legal_law_crime
119972,2006-04-29T10:21:26.000000,bankruptcy lawyers in cleveland oh,bankruptcy lawyers in cleveland oh,legal_law_crime
119972,2006-04-29T10:21:26.000000,bankruptcy lawyers in cleveland oh,bankruptcy lawyers in cleveland oh,legal_law_crime
119972,2006-04-29T10:21:26.000000,bankruptcy lawyers in cleveland oh,bankruptcy lawyers in cleveland oh,legal_law_crime
119972,2006-04-29T10:21:26.000000,bankruptcy lawyers in cleveland oh,bankruptcy lawyers in cleveland oh,legal_law_crime
119972,2006-04-29T10:21:26.000000,bankruptcy lawyers in cleveland oh,bankruptcy lawyers in cleveland oh,legal_law_crime
119972,2006-04-29T10:21:09.000000,bankruptcy lawyers,bankruptcy lawyers,legal_law_crime
119972,2006-04-29T10:20:35.000000,free financial planning,free financial planning,finance_banking
119972,2006-04-28T22:45:11.000000,mapquest,mapquest,reference_howto
119972,2006-04-28T22:45:11.000000,mapquest,mapquest,reference_howto
119972,2006-04-27T19:07:59.000000,ohio lottery,ohio lottery,other
119972,2006-04-26T21:52:55.000000,sara freder,sara freder,other
119972,2006-04-26T21:52:55.000000,sara freder,sara freder,other
119972,2006-04-26T21:52:55.000000,sara freder,sara freder,other
119972,2006-04-26T21:52:55.000000,sara freder,sara freder,other
119972,2006-04-26T21:52:55.000000,sara freder,sara freder,other
119972,2006-04-26T21:52:55.000000,sara freder,sara freder,other
119972,2006-04-26T00:23:20.000000,sara freder,sara freder,other
119972,2006-04-26T00:10:41.000000,ohio lottery,ohio lottery,other
119972,2006-04-25T22:58:08.000000,positive education program,positive education program,education
119972,2006-04-25T22:20:20.000000,dts,dts,other
119972,2006-04-25T22:19:41.000000,dts,dts,other
119972,2006-04-25T21:39:59.000000,gts,gts,other
119972,2006-04-25T21:25:55.000000,positive education program,positive education program,education
119972,2006-04-25T21:24:59.000000,pep,pep,other
119972,2006-04-25T19:29:31.000000,ohio lottery,ohio lottery,other
119972,2006-04-23T14:57:40.000000,ohio lottery,ohio lottery,other
119972,2006-04-23T14:52:04.000000,planned parenthood cleveland oh,planned parenthood cleveland oh,other
119972,2006-04-23T14:51:45.000000,planned parenthood,planned parenthood,other
119972,2006-04-23T14:15:56.000000,titan poker,titan poker,gaming
119972,2006-04-23T14:15:42.000000,poker,poker,gaming
119972,2006-04-23T14:15:25.000000,poker,poker,gaming
119972,2006-04-23T14:15:07.000000,poker,poker,gaming
119972,2006-04-23T14:14:42.000000,poker,poker,gaming
119972,2006-04-23T14:14:21.000000,poker,poker,gaming
119972,2006-04-23T04:20:53.000000,ohio lottery,ohio lottery,other
119972,2006-04-23T03:34:34.000000,partypoker,partypoker,other
119972,2006-04-23T03:34:34.000000,partypoker,partypoker,other
119972,2006-04-22T12:28:20.000000,ohio lottery,ohio lottery,other
119972,2006-04-21T23:02:16.000000,ohio lottery,ohio lottery,other
119972,2006-04-21T00:32:17.000000,ohio lottery,ohio lottery,other
119972,2006-04-20T00:10:31.000000,ohio lottery,ohio lottery,other
119972,2006-04-19T13:08:09.000000,careerbuilder,careerbuilder,employment_jobs
119972,2006-04-19T12:48:52.000000,tunics,tunics,other
119972,2006-04-19T12:41:56.000000,tunics,tunics,other
119972,2006-04-19T12:41:56.000000,tunics,tunics,other
119972,2006-04-19T12:32:39.000000,sweepstakes,sweepstakes,other
119972,2006-04-18T23:12:34.000000,ohio lottery,ohio lottery,other
119972,2006-04-18T23:12:34.000000,ohio lottery,ohio lottery,other
119972,2006-04-18T22:59:57.000000,my points,my points,other
119972,2006-04-18T01:55:31.000000,7 number pick drawings,7 number pick drawings,other
119972,2006-04-18T01:52:57.000000,7 number pick drawings,7 number pick drawings,other
119972,2006-04-18T01:44:27.000000,magnolia clubhouse cleveland oh,magnolia clubhouse cleveland oh,other
119972,2006-04-18T01:42:44.000000,community.cleveland.com,community.cleveland.com,url_navigation
119972,2006-04-18T01:05:37.000000,sara freder,sara freder,other
119972,2006-04-18T01:05:37.000000,sara freder,sara freder,other
119972,2006-04-18T01:02:47.000000,sara freder,sara freder,other
119972,2006-04-18T01:02:47.000000,sara freder,sara freder,other
119972,2006-04-18T01:02:47.000000,sara freder,sara freder,other
119972,2006-04-18T00:50:24.000000,ohio lottery,ohio lottery,other
119972,2006-04-17T15:21:54.000000,ohio lottery,ohio lottery,other
119972,2006-04-17T15:21:54.000000,ohio lottery,ohio lottery,other
119972,2006-04-17T15:08:13.000000,careerboard,careerboard,other
119972,2006-04-17T13:33:35.000000,ohio lottery,ohio lottery,other
119972,2006-04-17T01:08:37.000000,7 number drawings,7 number drawings,other
119972,2006-04-17T01:06:30.000000,7 number drawings,7 number drawings,other
119972,2006-04-17T00:39:34.000000,google,google,technology_computers
119972,2006-04-17T00:38:20.000000,7 number drawings,7 number drawings,other
119972,2006-04-17T00:37:38.000000,7 number drawings,7 number drawings,other
119972,2006-04-17T00:36:48.000000,7 number sweepstakes,7 number sweepstakes,other
119972,2006-04-17T00:19:12.000000,op,op,other
119972,2006-04-16T23:24:48.000000,ohio lottery,ohio lottery,other
119972,2006-04-16T19:03:07.000000,google,google,technology_computers
119972,2006-04-16T19:00:35.000000,quicken loans arena,quicken loans arena,finance_banking
119972,2006-04-16T18:57:13.000000,quicken loans arena,quicken loans arena,finance_banking
119972,2006-04-16T18:57:02.000000,gunderina,gunderina,other
119972,2006-04-16T11:53:53.000000,ohio lottery,ohio lottery,other
119972,2006-04-15T14:48:59.000000,google,google,technology_computers
119972,2006-04-15T13:55:37.000000,weather,weather,weather
119972,2006-04-15T13:38:43.000000,i won,i won,other
119972,2006-04-15T13:14:05.000000,quicken loans arena,quicken loans arena,finance_banking
119972,2006-04-15T13:09:41.000000,quicken loans arena,quicken loans arena,finance_banking
119972,2006-04-15T12:59:29.000000,ohio lottery,ohio lottery,other
119972,2006-04-14T14:02:31.000000,ohio lottery,ohio lottery,other
119972,2006-04-14T13:28:31.000000,quicken loans arena,quicken loans arena,finance_banking
119972,2006-04-14T12:55:16.000000,cirque de soleil cleveland oh,cirque de soleil cleveland oh,other
119972,2006-04-14T12:54:54.000000,cirque de solil cleveland oh,cirque de solil cleveland oh,other
119972,2006-04-12T14:50:53.000000,bbb,bbb,other
119972,2006-04-12T14:30:51.000000,dts,dts,other
119972,2006-04-12T14:30:26.000000,dts,dts,other
119972,2006-04-12T13:13:59.000000,dts,dts,other
119972,2006-04-12T13:02:22.000000,the best bankruptcy lawyers in cleveland oh,the best bankruptcy lawyers in cleveland oh,legal_law_crime
119972,2006-04-12T12:58:41.000000,bankruptcy lawyers cleveland oh,bankruptcy lawyers cleveland oh,legal_law_crime
119972,2006-04-12T12:58:41.000000,bankruptcy lawyers cleveland oh,bankruptcy lawyers cleveland oh,legal_law_crime
119972,2006-04-12T12:29:04.000000,ohio lottery,ohio lottery,other
119972,2006-04-11T15:48:31.000000,ohio lottery,ohio lottery,other
119972,2006-04-10T22:46:03.000000,city of cleveland tax forms,city of cleveland tax forms,finance_banking
119972,2006-04-10T22:29:24.000000,ohio state taxes,ohio state taxes,finance_banking
119972,2006-04-10T21:50:08.000000,state of ohio taxes,state of ohio taxes,finance_banking
119972,2006-04-10T21:50:08.000000,state of ohio taxes,state of ohio taxes,finance_banking
119972,2006-04-10T21:37:02.000000,www.scoti,www.scoti,url_navigation
119972,2006-04-09T14:44:28.000000,shop.petsupplyhouse.com,shop.petsupplyhouse.com,pets_animals
119972,2006-04-09T14:43:44.000000,shop.petsupplyhouse.com,shop.petsupplyhouse.com,pets_animals
119972,2006-04-09T14:39:48.000000,pet thinning scissors,pet thinning scissors,other
119972,2006-04-09T14:39:48.000000,pet thinning scissors,pet thinning scissors,other
119972,2006-04-09T14:34:50.000000,pet hair thinning shears,pet hair thinning shears,other
119972,2006-04-09T14:34:50.000000,pet hair thinning shears,pet hair thinning shears,other
119972,2006-04-09T14:34:50.000000,pet hair thinning shears,pet hair thinning shears,other
119972,2006-04-09T14:34:50.000000,pet hair thinning shears,pet hair thinning shears,other
119972,2006-04-09T14:34:50.000000,pet hair thinning shears,pet hair thinning shears,other
119972,2006-04-09T14:34:50.000000,pet hair thinning shears,pet hair thinning shears,other
119972,2006-04-09T13:38:00.000000,marymount,marymount,other
119972,2006-04-09T13:37:40.000000,marymont,marymont,other
119972,2006-04-09T13:22:23.000000,i won,i won,other
119972,2006-04-09T12:49:25.000000,i won,i won,other
119972,2006-04-08T11:12:34.000000,ohio lottery,ohio lottery,other
119972,2006-04-06T23:59:07.000000,free e-cards,free e-cards,other
119972,2006-04-06T14:18:08.000000,www.freemanbankruptcy.com,www.freemanbankruptcy.com,url_navigation
119972,2006-04-06T14:15:26.000000,switchboard,switchboard,other
